"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1277","300 Hayes St, San Francisco, CA","1698","3500 20th Street, Mission District, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",295,223,389
"1277","300 Hayes St, San Francisco, CA","1699","900 Sanchez Street, Dolores Heights, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",528,419,664
"1277","300 Hayes St, San Francisco, CA","1700","3900 25th Street, Noe Valley, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",612,480,779
"1277","300 Hayes St, San Francisco, CA","1701","600 28th Street, Noe Valley, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",673,597,758
"1277","300 Hayes St, San Francisco, CA","1702","100 Randall Street, Glen Park, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",682,549,847
"1277","300 Hayes St, San Francisco, CA","1703","2600 21st Street, Mission District, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",256,187,350
"1277","300 Hayes St, San Francisco, CA","1704","2900 24th Street, Mission District, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",378,279,511
"1277","300 Hayes St, San Francisco, CA","1705","0 Conkling Street, Silver Terrace, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",529,390,717
"1277","300 Hayes St, San Francisco, CA","1706","700 Bernal Heights Boulevard, Bernal Heights, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",474,338,664
"1277","300 Hayes St, San Francisco, CA","1707","100 Appleton Avenue, Bernal Heights, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",575,468,705
"1277","300 Hayes St, San Francisco, CA","1710","100 Morningside Drive, Lakeshore, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",1275,1001,1622
"1277","300 Hayes St, San Francisco, CA","1718","300 Arballo Drive, Lakeshore, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",912,725,1145
"1277","300 Hayes St, San Francisco, CA","1720","2200 47th Avenue, Sunset District, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",1018,883,1173
"1277","300 Hayes St, San Francisco, CA","1721","Bayfront Expressway, Menlo Park","3/22/2020 - 3/29/2020, Every day, Daily Average",1693,1525,1878
"1277","300 Hayes St, San Francisco, CA","1722","200 9th Avenue, Richmond District, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",587,514,670
"1277","300 Hayes St, San Francisco, CA","1724","2200 Euclid Avenue, East Palo Alto","3/22/2020 - 3/29/2020, Every day, Daily Average",1775,1603,1964
"1277","300 Hayes St, San Francisco, CA","1728","800 Easton Avenue, San Bruno","3/22/2020 - 3/29/2020, Every day, Daily Average",1020,811,1281
"1277","300 Hayes St, San Francisco, CA","1729","1500 Adrian Road, Ingold - Milldale, Burlingame","3/22/2020 - 3/29/2020, Every day, Daily Average",986,757,1282
"1277","300 Hayes St, San Francisco, CA","1730","0 Park Lane, Brisbane","3/22/2020 - 3/29/2020, Every day, Daily Average",553,431,708
"1277","300 Hayes St, San Francisco, CA","1731","0 Orange Court, Hillside, Daly City","3/22/2020 - 3/29/2020, Every day, Daily Average",905,765,1069
"1277","300 Hayes St, San Francisco, CA","1732","0 Longview Drive, Westlake, Daly City","3/22/2020 - 3/29/2020, Every day, Daily Average",835,691,1007
"1277","300 Hayes St, San Francisco, CA","1739","0 Reiner Street, Daly City","3/22/2020 - 3/29/2020, Every day, Daily Average",745,560,990
"1277","300 Hayes St, San Francisco, CA","1740","800 Campus Drive, Serramonte, Daly City","3/22/2020 - 3/29/2020, Every day, Daily Average",802,696,923
"1277","300 Hayes St, San Francisco, CA","1741","200 Morton Drive, Serramonte, Daly City","3/22/2020 - 3/29/2020, Every day, Daily Average",910,804,1028
"1277","300 Hayes St, San Francisco, CA","1743","600 San Bruno Avenue East, San Bruno","3/22/2020 - 3/29/2020, Every day, Daily Average",821,691,974
"1277","300 Hayes St, San Francisco, CA","1744","1200 Helen Drive, Millbrae","3/22/2020 - 3/29/2020, Every day, Daily Average",986,918,1058
"1277","300 Hayes St, San Francisco, CA","1745","Ed Taylor Trail, Burlingame Hills, Burlingame","3/22/2020 - 3/29/2020, Every day, Daily Average",1120,932,1345
"1277","300 Hayes St, San Francisco, CA","1746","600 North Delaware Street, Central San Mateo, San Mateo","3/22/2020 - 3/29/2020, Every day, Daily Average",1159,942,1424
"1277","300 Hayes St, San Francisco, CA","1747","1700 Coyote Point Drive, Shoreview, San Mateo","3/22/2020 - 3/29/2020, Every day, Daily Average",1115,943,1317
"1277","300 Hayes St, San Francisco, CA","1755","3000 Los Prados Street, East San Mateo, San Mateo","3/22/2020 - 3/29/2020, Every day, Daily Average",1281,1116,1470
"1277","300 Hayes St, San Francisco, CA","1764","300 26th Avenue, Central Richmond, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",750,655,857
"1277","300 Hayes St, San Francisco, CA","1768","800 Balboa Street, Richmond District, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",469,367,598
"1277","300 Hayes St, San Francisco, CA","1770","1800 32nd Avenue, Sunset District, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",805,691,936
"1277","300 Hayes St, San Francisco, CA","1771","0 Lopez Avenue, West of Twin Peaks, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",765,594,984
"1277","300 Hayes St, San Francisco, CA","1772","0 Rockaway Avenue, West of Twin Peaks, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",743,665,829
"1277","300 Hayes St, San Francisco, CA","1773","0 Majestic Avenue, Ingleside, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",522,438,620
"1277","300 Hayes St, San Francisco, CA","1774","200 Byxbee Street, Oceanview, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",846,737,970
"1277","300 Hayes St, San Francisco, CA","1775","100 Farallones Street, Oceanview, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",570,442,733
"1277","300 Hayes St, San Francisco, CA","1776","1800 25th Avenue, Sunset District, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",744,602,918
"1277","300 Hayes St, San Francisco, CA","1777","7100 Geary Boulevard, Richmond District, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",686,592,794
"1277","300 Hayes St, San Francisco, CA","1778","7700 Geary Boulevard, Richmond District, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",799,720,885
"1277","300 Hayes St, San Francisco, CA","1779","500 John Muir Drive, Lakeshore, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",849,661,1088
"1277","300 Hayes St, San Francisco, CA","1780","1600 McKinnon Avenue, Bayview, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",567,449,714
"1277","300 Hayes St, San Francisco, CA","1781","1100 Carolina Street, Potrero Hill, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",294,210,410
"1277","300 Hayes St, San Francisco, CA","1783","1500 Mansell Street, Visitacion Valley, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",589,486,712
"1277","300 Hayes St, San Francisco, CA","1831","1100 East Arques Avenue, Sunnyvale","3/22/2020 - 3/29/2020, Every day, Daily Average",2383,2170,2616
"1277","300 Hayes St, San Francisco, CA","1833","500 Logue Avenue, Mountain View","3/22/2020 - 3/29/2020, Every day, Daily Average",2099,1933,2278
"1277","300 Hayes St, San Francisco, CA","1851","100 Primrose Way, Duveneck - St. Francis, Palo Alto","3/22/2020 - 3/29/2020, Every day, Daily Average",1876,1750,2010
"1277","300 Hayes St, San Francisco, CA","1944","700 Girard Street, Visitacion Valley, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",431,320,578
"1277","300 Hayes St, San Francisco, CA","1951","400 Delta Street, Visitacion Valley, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",601,511,705
"1277","300 Hayes St, San Francisco, CA","2022","200 Clearview Drive, Vallejo","3/22/2020 - 3/29/2020, Every day, Daily Average",1558,633,3830
"1277","300 Hayes St, San Francisco, CA","2023","0 Midway Street, Vallejo","3/22/2020 - 3/29/2020, Every day, Daily Average",1688,1013,2812
"1277","300 Hayes St, San Francisco, CA","2121","2900 Kerner Boulevard, San Rafael","3/22/2020 - 3/29/2020, Every day, Daily Average",1308,1185,1443
"1277","300 Hayes St, San Francisco, CA","2127","0 Hamilton Drive, Mill Valley","3/22/2020 - 3/29/2020, Every day, Daily Average",1117,910,1370
"1277","300 Hayes St, San Francisco, CA","2132","300 Vista Grande, Greenbrae, Kentfield","3/22/2020 - 3/29/2020, Every day, Daily Average",1267,1154,1389
"1277","300 Hayes St, San Francisco, CA","2133","600 Manzanita Avenue, Corte Madera","3/22/2020 - 3/29/2020, Every day, Daily Average",1257,1028,1535
"1277","300 Hayes St, San Francisco, CA","2136","300 Carrera Drive, Mill Valley","3/22/2020 - 3/29/2020, Every day, Daily Average",1027,813,1297
"1277","300 Hayes St, San Francisco, CA","2137","0 West Harbor Drive, Sausalito","3/22/2020 - 3/29/2020, Every day, Daily Average",987,819,1189
"1277","300 Hayes St, San Francisco, CA","2155","3100 North Shoreline Boulevard, Mountain View","3/22/2020 - 3/29/2020, Every day, Daily Average",1932,1731,2155
"1277","300 Hayes St, San Francisco, CA","2169","1000 Liege Terrace, Morse Park, Sunnyvale","3/22/2020 - 3/29/2020, Every day, Daily Average",2224,2008,2463
"1277","300 Hayes St, San Francisco, CA","2170","2500 Junction Avenue, North San Jose, San Jose","3/22/2020 - 3/29/2020, Every day, Daily Average",2755,2058,3687
"1277","300 Hayes St, San Francisco, CA","2171","1400 Airport Boulevard, North San Jose, San Jose","3/22/2020 - 3/29/2020, Every day, Daily Average",2757,2086,3642
"1277","300 Hayes St, San Francisco, CA","2187","4200 Middle Harbor Road, Oakland","3/22/2020 - 3/29/2020, Every day, Daily Average",750,646,870
"1277","300 Hayes St, San Francisco, CA","2213","800 40th Street, Longfellow, Oakland","3/22/2020 - 3/29/2020, Every day, Daily Average",778,651,928
"1277","300 Hayes St, San Francisco, CA","2215","1500 East 31st Street, Tuxedo, Oakland","3/22/2020 - 3/29/2020, Every day, Daily Average",958,823,1114
"1277","300 Hayes St, San Francisco, CA","2218","5300 Underwood Avenue, Mills College, Oakland","3/22/2020 - 3/29/2020, Every day, Daily Average",1083,989,1185
"1277","300 Hayes St, San Francisco, CA","2231","100 Garden Lane, Millbrae","3/22/2020 - 3/29/2020, Every day, Daily Average",933,786,1106
"1277","300 Hayes St, San Francisco, CA","2244","0 Crystal Springs Terrace, Hillsborough Park, Hillsborough","3/22/2020 - 3/29/2020, Every day, Daily Average",1258,1149,1376
"1277","300 Hayes St, San Francisco, CA","2247","J. Arthur Younger Freeway, Foster City","3/22/2020 - 3/29/2020, Every day, Daily Average",1374,1220,1546
"1277","300 Hayes St, San Francisco, CA","2281","0 Corte Palos Verdes, Tiburon, Belvedere Tiburon","3/22/2020 - 3/29/2020, Every day, Daily Average",1149,832,1584
"1277","300 Hayes St, San Francisco, CA","2308","300 Fremont Street, South of Market, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",372,261,528
"1277","300 Hayes St, San Francisco, CA","2311","2700 Larkin Street, Russian Hill, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",376,287,491
"1277","300 Hayes St, San Francisco, CA","2312","2100 Webster Street, Pacific Heights, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",309,239,398
"1277","300 Hayes St, San Francisco, CA","2313","1300 Webster Street, Western Addition, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",266,159,443
"1277","300 Hayes St, San Francisco, CA","2314","300 Waller Street, Western Addition, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",203,132,311
"1277","300 Hayes St, San Francisco, CA","2315","0 Duboce Avenue, South of Market, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",132,82,211
"1277","300 Hayes St, San Francisco, CA","2316","2800 Folsom Street, Mission District, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",426,318,569
"1277","300 Hayes St, San Francisco, CA","2317","100 Coleridge Street, Bernal Heights, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",584,442,771
"1277","300 Hayes St, San Francisco, CA","2318","100 Santa Rosa Avenue, Outer Mission, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",463,373,573
"1277","300 Hayes St, San Francisco, CA","2319","300 Lisbon Street, Excelsior, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",628,517,761
"1277","300 Hayes St, San Francisco, CA","2320","300 Argonaut Avenue, Visitacion Valley, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",677,550,833
"1277","300 Hayes St, San Francisco, CA","2321","400 Irving Street, Inner Sunset, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",409,320,522
"1277","300 Hayes St, San Francisco, CA","2322","100 Eastwood Drive, West of Twin Peaks, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",636,518,779
"1277","300 Hayes St, San Francisco, CA","2323","2600 40th Avenue, Sunset District, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",1054,892,1244
"1277","300 Hayes St, San Francisco, CA","2330","0 Peoria Street, Crocker, Daly City","3/22/2020 - 3/29/2020, Every day, Daily Average",774,574,1041
"1277","300 Hayes St, San Francisco, CA","2332","2700 Adeline Street, South Berkeley, Berkeley","3/22/2020 - 3/29/2020, Every day, Daily Average",1114,993,1249
"1277","300 Hayes St, San Francisco, CA","2340","0 Mason Street, Tenderloin, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",373,245,566
"1277","300 Hayes St, San Francisco, CA","2343","West Point Road, Bayview, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",677,557,822
"1277","300 Hayes St, San Francisco, CA","2344","600 3rd Avenue, Richmond District, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",423,346,516
"1277","300 Hayes St, San Francisco, CA","2347","1500 3rd Avenue, East Lake, Oakland","3/22/2020 - 3/29/2020, Every day, Daily Average",1089,982,1206
"1277","300 Hayes St, San Francisco, CA","2348","7700 Sunkist Drive, Eastmont Hills, Oakland","3/22/2020 - 3/29/2020, Every day, Daily Average",1150,1047,1262
"1277","300 Hayes St, San Francisco, CA","2349","1600 Ward Street, South Berkeley, Berkeley","3/22/2020 - 3/29/2020, Every day, Daily Average",1056,899,1239
"1277","300 Hayes St, San Francisco, CA","2367","0 Los Norrabos, El Toyonal, Orinda","3/22/2020 - 3/29/2020, Every day, Daily Average",1082,931,1257
"1277","300 Hayes St, San Francisco, CA","2409","4300 Hacienda Drive, Pleasanton","3/22/2020 - 3/29/2020, Every day, Daily Average",2191,2030,2364
"1277","300 Hayes St, San Francisco, CA","2423","21800 Tanglewood Drive, Castro Valley","3/22/2020 - 3/29/2020, Every day, Daily Average",1604,1479,1738
"1277","300 Hayes St, San Francisco, CA","2437","3200 38th Avenue, Allendale, Oakland","3/22/2020 - 3/29/2020, Every day, Daily Average",1036,937,1145
"1277","300 Hayes St, San Francisco, CA","2441","100 Octavia Street, Western Addition, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",61,24,151
"1277","300 Hayes St, San Francisco, CA","2442","2800 Mission Street, Mission District, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",420,310,567
"1277","300 Hayes St, San Francisco, CA","2443","500 22nd Street, Potrero Hill, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",456,346,599
"1277","300 Hayes St, San Francisco, CA","2451","700 Westlake Center, Westlake, Daly City","3/22/2020 - 3/29/2020, Every day, Daily Average",661,512,853
"1277","300 Hayes St, San Francisco, CA","2452","400 Verducci Drive, Serramonte, Daly City","3/22/2020 - 3/29/2020, Every day, Daily Average",909,676,1221
"1277","300 Hayes St, San Francisco, CA","2453","0 Orange Court, Country Club Manor, Hillsborough","3/22/2020 - 3/29/2020, Every day, Daily Average",1189,1035,1365
"1277","300 Hayes St, San Francisco, CA","2460","1300 Montgomery Street, North Beach, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",540,441,659
"1277","300 Hayes St, San Francisco, CA","2463","200 Moncada Way, Oceanview, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",845,639,1115
"1277","300 Hayes St, San Francisco, CA","2464","1700 47th Avenue, Sunset District, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",820,750,895
"1277","300 Hayes St, San Francisco, CA","2465","Diamond Cove Terrace, Bayview, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",472,354,628
"1277","300 Hayes St, San Francisco, CA","2466","400 Amador Street, Bayview, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",434,320,587
"1277","300 Hayes St, San Francisco, CA","2485","0 Jolie Lane, Walnut Creek","3/22/2020 - 3/29/2020, Every day, Daily Average",1531,1428,1641
"1277","300 Hayes St, San Francisco, CA","2495","100 Shrader Street, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",223,166,298
"1277","300 Hayes St, San Francisco, CA","2496","100 Diamond Street, The Castro, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",423,327,547
"1277","300 Hayes St, San Francisco, CA","2497","600 Tompkins Avenue, Bernal Heights, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",367,293,458
"1277","300 Hayes St, San Francisco, CA","2498","700 Rolph Street, Crocker-Amazon, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",809,709,922
"1277","300 Hayes St, San Francisco, CA","2499","400 Faxon Avenue, Ingleside, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",636,517,782
"1277","300 Hayes St, San Francisco, CA","2502","Old Guadalupe Trail, Daly City","3/22/2020 - 3/29/2020, Every day, Daily Average",904,762,1071
"1277","300 Hayes St, San Francisco, CA","2503","3700 Callan Boulevard, Westborough, South San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",1036,752,1426
"1277","300 Hayes St, San Francisco, CA","2505","1000 Commodore Drive, San Bruno","3/22/2020 - 3/29/2020, Every day, Daily Average",904,726,1124
"1277","300 Hayes St, San Francisco, CA","2513","300 O' Connor Street, The Willows, Menlo Park","3/22/2020 - 3/29/2020, Every day, Daily Average",1816,1643,2006
"1277","300 Hayes St, San Francisco, CA","2520","3200 Shawn Way, Hayward","3/22/2020 - 3/29/2020, Every day, Daily Average",1733,1583,1896
"1277","300 Hayes St, San Francisco, CA","2525","1200 Elko Drive, Sunnyvale","3/22/2020 - 3/29/2020, Every day, Daily Average",2238,2052,2440
"1277","300 Hayes St, San Francisco, CA","2530","3200 Blandon Road, Oak Knoll Golf Links, Oakland","3/22/2020 - 3/29/2020, Every day, Daily Average",1209,1112,1313
"1277","300 Hayes St, San Francisco, CA","2540","400 Duperu Drive, Crockett","3/22/2020 - 3/29/2020, Every day, Daily Average",1523,749,3094
"1277","300 Hayes St, San Francisco, CA","2554","0 Oliver Lane, Mill Valley","3/22/2020 - 3/29/2020, Every day, Daily Average",1163,946,1428
"1277","300 Hayes St, San Francisco, CA","2582","1200 Manzanita Drive, Millbrae","3/22/2020 - 3/29/2020, Every day, Daily Average",1032,962,1106
"1277","300 Hayes St, San Francisco, CA","2593","5500 Stoneridge Mall Road, Pleasanton","3/22/2020 - 3/29/2020, Every day, Daily Average",2113,1944,2295
"1277","300 Hayes St, San Francisco, CA","2597","3000 Telegraph Avenue, Pill Hill, Oakland","3/22/2020 - 3/29/2020, Every day, Daily Average",817,678,983
"1277","300 Hayes St, San Francisco, CA","2601","800 Cole Street, Ashbury Heights, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",421,324,546
"1277","300 Hayes St, San Francisco, CA","2603","11200 Kerrigan Drive, Chabot Park, Oakland","3/22/2020 - 3/29/2020, Every day, Daily Average",1294,1197,1398
"1277","300 Hayes St, San Francisco, CA","2605","0 Cable Roadway, Sausalito","3/22/2020 - 3/29/2020, Every day, Daily Average",876,623,1231
"1277","300 Hayes St, San Francisco, CA","2606","2100 Beach Street, Marina District, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",514,421,627
"1277","300 Hayes St, San Francisco, CA","2611","2000 Evergreen Avenue, Assumption Parish, San Leandro","3/22/2020 - 3/29/2020, Every day, Daily Average",1414,1309,1527
"1277","300 Hayes St, San Francisco, CA","2613","1700 Eisenhower Street, Shoreview, San Mateo","3/22/2020 - 3/29/2020, Every day, Daily Average",1224,1062,1410
"1277","300 Hayes St, San Francisco, CA","2620","2200 McGee Avenue, Central Berkeley, Berkeley","3/22/2020 - 3/29/2020, Every day, Daily Average",1120,976,1284
"1277","300 Hayes St, San Francisco, CA","2622","300 Langton Street, South of Market, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",265,175,399
"1277","300 Hayes St, San Francisco, CA","2624","1300 16th Avenue, Inner Sunset, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",462,385,553
"1277","300 Hayes St, San Francisco, CA","2625","400 Alpha Street, Visitacion Valley, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",599,423,847
"1277","300 Hayes St, San Francisco, CA","2629","Cochrane Street, Bayview, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",712,621,815
"1277","300 Hayes St, San Francisco, CA","2634","Dwight D. Eisenhower Highway, Albany","3/22/2020 - 3/29/2020, Every day, Daily Average",903,746,1091
"1277","300 Hayes St, San Francisco, CA","2643","1300 Egbert Avenue, Bayview, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",648,520,807
"1277","300 Hayes St, San Francisco, CA","2660","0 Burgess Court, Sausalito","3/22/2020 - 3/29/2020, Every day, Daily Average",975,741,1281
"1277","300 Hayes St, San Francisco, CA","2673","100 Rutledge Street, Bernal Heights, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",329,251,431
"1277","300 Hayes St, San Francisco, CA","2694","1900 Buchanan Street, Western Addition, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",241,170,340
"1277","300 Hayes St, San Francisco, CA","2695","2200 Rivera Street, Sunset District, San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",854,733,994
"1277","300 Hayes St, San Francisco, CA","2700","300 Ponderosa Road, Avalon, South San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",1061,808,1392
"1277","300 Hayes St, San Francisco, CA","2708","200 Westview Drive, Sunshine Gardens, South San Francisco","3/22/2020 - 3/29/2020, Every day, Daily Average",1012,923,1109