,Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds),Mean Travel Time (Minute)
324,1277,"300 Hayes Street, Civic Center, San Francisco",1338,"700 East Evelyn Avenue, Sunnyvale",3/1/2020 - 3/8/2020,3399,2607,4430,56.65
325,1277,"300 Hayes Street, Civic Center, San Francisco",1339,"700 San Juan Drive, San Miguel, Sunnyvale",3/1/2020 - 3/8/2020,2942,2293,3773,49.03
326,1277,"300 Hayes Street, Civic Center, San Francisco",1357,"1300 Holly Avenue, Los Altos",3/1/2020 - 3/8/2020,2671,2173,3282,44.52
327,1277,"300 Hayes Street, Civic Center, San Francisco",1360,"300 Waverley Street, Downtown North, Palo Alto",3/1/2020 - 3/8/2020,2568,2172,3036,42.8
328,1277,"300 Hayes Street, Civic Center, San Francisco",1361,"26200 Catharine Court, Los Altos Hills",3/1/2020 - 3/8/2020,2819,2341,3394,46.98
329,1277,"300 Hayes Street, Civic Center, San Francisco",1363,"Reservoir Road, Stanford",3/1/2020 - 3/8/2020,2685,2177,3310,44.75
330,1277,"300 Hayes Street, Civic Center, San Francisco",1437,"200 Knowles Avenue, Daly City",3/1/2020 - 3/8/2020,950,673,1339,15.83
331,1277,"300 Hayes Street, Civic Center, San Francisco",1438,"300 87th Street, St. Francis, Daly City",3/1/2020 - 3/8/2020,912,664,1250,15.2
332,1277,"300 Hayes Street, Civic Center, San Francisco",1443,"100 Serramonte Boulevard, Serramonte, Daly City",3/1/2020 - 3/8/2020,1027,750,1405,17.12
333,1277,"300 Hayes Street, Civic Center, San Francisco",1446,"700 Larch Avenue, Paradise Valley, South San Francisco",3/1/2020 - 3/8/2020,1072,828,1387,17.87
334,1277,"300 Hayes Street, Civic Center, San Francisco",1447,"200 9th Lane, Downtown, South San Francisco",3/1/2020 - 3/8/2020,959,756,1216,15.98
335,1277,"300 Hayes Street, Civic Center, San Francisco",1448,"300 Baden Avenue, Downtown, South San Francisco",3/1/2020 - 3/8/2020,1052,795,1390,17.53
336,1277,"300 Hayes Street, Civic Center, San Francisco",1449,"500 Forbes Boulevard, The East Side, South San Francisco",3/1/2020 - 3/8/2020,857,663,1106,14.28
337,1277,"300 Hayes Street, Civic Center, San Francisco",1450,"0 Brookhaven Court, Fairmont, Pacifica",3/1/2020 - 3/8/2020,1135,806,1598,18.92
338,1277,"300 Hayes Street, Civic Center, San Francisco",1451,"400 Loma Vista Terrace, Sharp Park, Pacifica",3/1/2020 - 3/8/2020,1188,859,1642,19.8
339,1277,"300 Hayes Street, Civic Center, San Francisco",1452,"200 Ramona Avenue, Vallemar, Pacifica",3/1/2020 - 3/8/2020,1260,885,1793,21.0
340,1277,"300 Hayes Street, Civic Center, San Francisco",1453,"2700 Campus Drive, Beresford Park, San Mateo",3/1/2020 - 3/8/2020,1809,1400,2336,30.15
341,1277,"300 Hayes Street, Civic Center, San Francisco",1454,"300 East 28th Avenue, South San Mateo, San Mateo",3/1/2020 - 3/8/2020,1676,1260,2228,27.93
342,1277,"300 Hayes Street, Civic Center, San Francisco",1455,"1800 Helene Court, East San Mateo, San Mateo",3/1/2020 - 3/8/2020,1435,1130,1821,23.92
343,1277,"300 Hayes Street, Civic Center, San Francisco",1456,"Montara Mountain Trail, Pacifica",3/1/2020 - 3/8/2020,1403,634,3103,23.38
344,1277,"300 Hayes Street, Civic Center, San Francisco",1457,"1500 Donner Avenue, San Bruno",3/1/2020 - 3/8/2020,1254,982,1600,20.9
345,1277,"300 Hayes Street, Civic Center, San Francisco",1458,"0 Colorados Drive, Millbrae",3/1/2020 - 3/8/2020,1386,1104,1739,23.1
346,1277,"300 Hayes Street, Civic Center, San Francisco",1460,"400 Williams Place, Central San Mateo, San Mateo",3/1/2020 - 3/8/2020,1534,1255,1874,25.57
347,1277,"300 Hayes Street, Civic Center, San Francisco",1461,"200 North Fremont Street, Central San Mateo, San Mateo",3/1/2020 - 3/8/2020,1426,1105,1839,23.77
348,1277,"300 Hayes Street, Civic Center, San Francisco",1464,"200 Cupertino Way, South San Mateo, San Mateo",3/1/2020 - 3/8/2020,1725,1317,2258,28.75
349,1277,"300 Hayes Street, Civic Center, San Francisco",1467,"2600 Somerset Drive, Belmont",3/1/2020 - 3/8/2020,1869,1517,2302,31.15
350,1277,"300 Hayes Street, Civic Center, San Francisco",1470,"1500 Oxford Street, Palm Park, Redwood City",3/1/2020 - 3/8/2020,2032,1678,2459,33.87
351,1277,"300 Hayes Street, Civic Center, San Francisco",1472,"200 Oakhurst Place, Suburban Park - Lorelei Manor - Flood Park Triangle, Menlo Park",3/1/2020 - 3/8/2020,2130,1727,2626,35.5
352,1277,"300 Hayes Street, Civic Center, San Francisco",1498,"1100 Park Avenue, Emeryville",3/1/2020 - 3/8/2020,1189,827,1708,19.82
353,1277,"300 Hayes Street, Civic Center, San Francisco",1499,"900 Atlantic Avenue, Alameda",3/1/2020 - 3/8/2020,1492,1187,1875,24.87
354,1277,"300 Hayes Street, Civic Center, San Francisco",1504,"5800 Christie Avenue, Emeryville",3/1/2020 - 3/8/2020,1007,725,1398,16.78
355,1277,"300 Hayes Street, Civic Center, San Francisco",1510,"500 Buena Vista Avenue, West Alameda, Alameda",3/1/2020 - 3/8/2020,1563,1297,1882,26.05
356,1277,"300 Hayes Street, Civic Center, San Francisco",1511,"2300 Oregon Street, South Berkeley, Berkeley",3/1/2020 - 3/8/2020,1533,1187,1979,25.55
357,1277,"300 Hayes Street, Civic Center, San Francisco",1512,"2000 Essex Street, South Berkeley, Berkeley",3/1/2020 - 3/8/2020,1455,1049,2016,24.25
358,1277,"300 Hayes Street, Civic Center, San Francisco",1513,"Dwight D. Eisenhower Highway, Berkeley",3/1/2020 - 3/8/2020,1121,812,1546,18.68
359,1277,"300 Hayes Street, Civic Center, San Francisco",1514,"1700 McGee Avenue, North Berkeley, Berkeley",3/1/2020 - 3/8/2020,1484,1203,1829,24.73
360,1277,"300 Hayes Street, Civic Center, San Francisco",1515,"1700 Scenic Avenue, Northside, Berkeley",3/1/2020 - 3/8/2020,1807,1559,2093,30.12
361,1277,"300 Hayes Street, Civic Center, San Francisco",1516,"1300 Ward Street, Southwest Berkeley, Berkeley",3/1/2020 - 3/8/2020,1188,878,1605,19.8
362,1277,"300 Hayes Street, Civic Center, San Francisco",1518,"1300 67th Street, Southwest Berkeley, Berkeley",3/1/2020 - 3/8/2020,1134,835,1539,18.9
363,1277,"300 Hayes Street, Civic Center, San Francisco",1519,"2600 99th Avenue, Toler Heights, Oakland",3/1/2020 - 3/8/2020,1595,1213,2096,26.58
364,1277,"300 Hayes Street, Civic Center, San Francisco",1526,"500 Weldon Avenue, Grand Lake, Oakland",3/1/2020 - 3/8/2020,1344,939,1923,22.4
365,1277,"300 Hayes Street, Civic Center, San Francisco",1527,"200 John Street, Piedmont Avenue, Oakland",3/1/2020 - 3/8/2020,1429,1082,1886,23.82
366,1277,"300 Hayes Street, Civic Center, San Francisco",1528,"6400 Gwin Road, Merriewood, Oakland",3/1/2020 - 3/8/2020,1267,954,1682,21.12
367,1277,"300 Hayes Street, Civic Center, San Francisco",1529,"6100 Estates Drive, Montclair, Piedmont",3/1/2020 - 3/8/2020,1361,1050,1762,22.68
368,1277,"300 Hayes Street, Civic Center, San Francisco",1532,"600 East 18th Street, Clinton, Oakland",3/1/2020 - 3/8/2020,1437,1111,1858,23.95
369,1277,"300 Hayes Street, Civic Center, San Francisco",1534,"600 East 8th Street, Downtown Oakland, Oakland",3/1/2020 - 3/8/2020,1212,875,1676,20.2
370,1277,"300 Hayes Street, Civic Center, San Francisco",1536,"2900 Sheffield Avenue, Reservoir Hills, Oakland",3/1/2020 - 3/8/2020,1238,922,1661,20.63
371,1277,"300 Hayes Street, Civic Center, San Francisco",1537,"3200 Suter Street, Upper Peralta Creek, Oakland",3/1/2020 - 3/8/2020,1293,967,1728,21.55
372,1277,"300 Hayes Street, Civic Center, San Francisco",1545,"1300 Willow Avenue, Hercules",3/1/2020 - 3/8/2020,2013,1455,2783,33.55
373,1277,"300 Hayes Street, Civic Center, San Francisco",1546,"5400 Sobrante Avenue, El Sobrante",3/1/2020 - 3/8/2020,1887,1350,2637,31.45
374,1277,"300 Hayes Street, Civic Center, San Francisco",1547,"2600 Brian Road, San Pablo",3/1/2020 - 3/8/2020,1926,1358,2730,32.1
375,1277,"300 Hayes Street, Civic Center, San Francisco",1550,"30800 San Clemente Street, Hayward",3/1/2020 - 3/8/2020,2284,1804,2890,38.07
376,1277,"300 Hayes Street, Civic Center, San Francisco",1551,"100 Palm Drive, Union City",3/1/2020 - 3/8/2020,2392,1894,3020,39.87
377,1277,"300 Hayes Street, Civic Center, San Francisco",1555,"3600 Johnson Court, Northgate, Fremont",3/1/2020 - 3/8/2020,2671,2094,3406,44.52
378,1277,"300 Hayes Street, Civic Center, San Francisco",1556,"3400 Beard Road, Northgate, Fremont",3/1/2020 - 3/8/2020,2459,1945,3107,40.98
379,1277,"300 Hayes Street, Civic Center, San Francisco",1557,"7000 Auto Mall Parkway, Fremont",3/1/2020 - 3/8/2020,2825,2251,3544,47.08
380,1277,"300 Hayes Street, Civic Center, San Francisco",1559,"500 Embarcadero West, Downtown Oakland, Oakland",3/1/2020 - 3/8/2020,1098,791,1523,18.3
381,1277,"300 Hayes Street, Civic Center, San Francisco",1567,"Lake Boulevard, Newark",3/1/2020 - 3/8/2020,2516,2001,3162,41.93
382,1277,"300 Hayes Street, Civic Center, San Francisco",1570,"0 Tehan Canyon Road, Pleasanton",3/1/2020 - 3/8/2020,2221,1817,2713,37.02
383,1277,"300 Hayes Street, Civic Center, San Francisco",1571,"500 Stonebridge Court, Pleasant Hill",3/1/2020 - 3/8/2020,2267,1638,3136,37.78
384,1277,"300 Hayes Street, Civic Center, San Francisco",1577,"800 West Tower Avenue, Alameda",3/1/2020 - 3/8/2020,1531,1198,1956,25.52
385,1277,"300 Hayes Street, Civic Center, San Francisco",1597,"26200 Regal Avenue, Harder - Tennyson, Hayward",3/1/2020 - 3/8/2020,2197,1656,2914,36.62
386,1277,"300 Hayes Street, Civic Center, San Francisco",1604,"200 John Glenn Drive, Concord",3/1/2020 - 3/8/2020,2339,1726,3168,38.98
387,1277,"300 Hayes Street, Civic Center, San Francisco",1608,"1100 Studebaker Road, Saranap, Walnut Creek",3/1/2020 - 3/8/2020,1829,1436,2328,30.48
388,1277,"300 Hayes Street, Civic Center, San Francisco",1613,"1800 Castle Gate Road, Walnut Creek",3/1/2020 - 3/8/2020,2085,1629,2667,34.75
389,1277,"300 Hayes Street, Civic Center, San Francisco",1628,"800 Orange Blossom Way, Danville",3/1/2020 - 3/8/2020,2623,2066,3329,43.72
390,1277,"300 Hayes Street, Civic Center, San Francisco",1629,"500 Peru Avenue, Excelsior, San Francisco",3/1/2020 - 3/8/2020,804,522,1236,13.4
391,1277,"300 Hayes Street, Civic Center, San Francisco",1630,"800 Bacon Street, Excelsior, San Francisco",3/1/2020 - 3/8/2020,793,548,1146,13.22
392,1277,"300 Hayes Street, Civic Center, San Francisco",1633,"2800 Fountainhead Drive, San Ramon",3/1/2020 - 3/8/2020,2552,1996,3261,42.53
393,1277,"300 Hayes Street, Civic Center, San Francisco",1634,"500 Hemme Avenue, Alamo",3/1/2020 - 3/8/2020,2287,1770,2954,38.12
394,1277,"300 Hayes Street, Civic Center, San Francisco",1639,"0 Curtis Street, Crocker-Amazon, San Francisco",3/1/2020 - 3/8/2020,1092,809,1473,18.2
395,1277,"300 Hayes Street, Civic Center, San Francisco",1646,"100 Murray Street, Bernal Heights, San Francisco",3/1/2020 - 3/8/2020,601,415,870,10.02
396,1277,"300 Hayes Street, Civic Center, San Francisco",1647,"500 Brunswick Street, Crocker-Amazon, San Francisco",3/1/2020 - 3/8/2020,1055,808,1376,17.58
397,1277,"300 Hayes Street, Civic Center, San Francisco",1648,"Historic Trail, Inner Sunset, San Francisco",3/1/2020 - 3/8/2020,654,480,890,10.9
398,1277,"300 Hayes Street, Civic Center, San Francisco",1649,"1300 10th Avenue, Inner Sunset, San Francisco",3/1/2020 - 3/8/2020,595,440,803,9.92
399,1277,"300 Hayes Street, Civic Center, San Francisco",1650,"1900 16th Avenue, Inner Sunset, San Francisco",3/1/2020 - 3/8/2020,946,714,1253,15.77
400,1277,"300 Hayes Street, Civic Center, San Francisco",1651,"600 39th Street, North & East, Richmond",3/1/2020 - 3/8/2020,1569,1103,2231,26.15
401,1277,"300 Hayes Street, Civic Center, San Francisco",1654,"Regatta Boulevard, Marina Bay, Richmond",3/1/2020 - 3/8/2020,1479,1131,1933,24.65
402,1277,"300 Hayes Street, Civic Center, San Francisco",1655,"100 South 35th Street, Pullman, Richmond",3/1/2020 - 3/8/2020,1509,1071,2125,25.15
403,1277,"300 Hayes Street, Civic Center, San Francisco",1674,"200 Hyde Street, Tenderloin, San Francisco",3/1/2020 - 3/8/2020,315,201,493,5.25
404,1277,"300 Hayes Street, Civic Center, San Francisco",1677,"200 Funston Road, Marina District, San Francisco",3/1/2020 - 3/8/2020,561,401,784,9.35
405,1277,"300 Hayes Street, Civic Center, San Francisco",1682,"700 Haight Street, Lower Haight, San Francisco",3/1/2020 - 3/8/2020,325,199,528,5.42
406,1277,"300 Hayes Street, Civic Center, San Francisco",1686,"0 The Embarcadero, North Beach, San Francisco",3/1/2020 - 3/8/2020,878,621,1240,14.63
407,1277,"300 Hayes Street, Civic Center, San Francisco",1687,"1400 Powell Street, Russian Hill, San Francisco",3/1/2020 - 3/8/2020,593,418,839,9.88
408,1277,"300 Hayes Street, Civic Center, San Francisco",1688,"1100 Taylor Street, Nob Hill, San Francisco",3/1/2020 - 3/8/2020,556,378,817,9.27
409,1277,"300 Hayes Street, Civic Center, San Francisco",1689,"200 Sutter Street, Financial District, San Francisco",3/1/2020 - 3/8/2020,622,416,929,10.37
410,1277,"300 Hayes Street, Civic Center, San Francisco",1690,"900 Pine Street, Lower Nob Hill, San Francisco",3/1/2020 - 3/8/2020,493,331,732,8.22
411,1277,"300 Hayes Street, Civic Center, San Francisco",1691,"200 O'Farrell Street, Tenderloin, San Francisco",3/1/2020 - 3/8/2020,457,308,676,7.62
412,1277,"300 Hayes Street, Civic Center, San Francisco",1692,"800 Mission Street, South of Market, San Francisco",3/1/2020 - 3/8/2020,234,130,418,3.9
413,1277,"300 Hayes Street, Civic Center, San Francisco",1694,"700 Folsom Street, South of Market, San Francisco",3/1/2020 - 3/8/2020,612,423,884,10.2
414,1277,"300 Hayes Street, Civic Center, San Francisco",1695,"5th Street, Treasure Island, San Francisco",3/1/2020 - 3/8/2020,689,449,1056,11.48
415,1277,"300 Hayes Street, Civic Center, San Francisco",1696,"4700 18th Street, Eureka Valley, San Francisco",3/1/2020 - 3/8/2020,618,467,817,10.3
416,1277,"300 Hayes Street, Civic Center, San Francisco",1697,"400 Burnett Avenue, Twin Peaks, San Francisco",3/1/2020 - 3/8/2020,763,563,1032,12.72
417,1277,"300 Hayes Street, Civic Center, San Francisco",1698,"3500 20th Street, Mission District, San Francisco",3/1/2020 - 3/8/2020,378,278,513,6.3
418,1277,"300 Hayes Street, Civic Center, San Francisco",1699,"900 Sanchez Street, Dolores Heights, San Francisco",3/1/2020 - 3/8/2020,620,476,807,10.33
419,1277,"300 Hayes Street, Civic Center, San Francisco",1700,"3900 25th Street, Noe Valley, San Francisco",3/1/2020 - 3/8/2020,709,547,917,11.82
420,1277,"300 Hayes Street, Civic Center, San Francisco",1701,"600 28th Street, Noe Valley, San Francisco",3/1/2020 - 3/8/2020,869,697,1082,14.48
421,1277,"300 Hayes Street, Civic Center, San Francisco",1702,"100 Randall Street, Glen Park, San Francisco",3/1/2020 - 3/8/2020,934,708,1231,15.57
422,1277,"300 Hayes Street, Civic Center, San Francisco",1703,"2600 21st Street, Mission District, San Francisco",3/1/2020 - 3/8/2020,371,245,560,6.18
423,1277,"300 Hayes Street, Civic Center, San Francisco",1704,"2900 24th Street, Mission District, San Francisco",3/1/2020 - 3/8/2020,554,392,781,9.23
424,1277,"300 Hayes Street, Civic Center, San Francisco",1705,"0 Conkling Street, Silver Terrace, San Francisco",3/1/2020 - 3/8/2020,774,538,1111,12.9
425,1277,"300 Hayes Street, Civic Center, San Francisco",1706,"700 Bernal Heights Boulevard, Bernal Heights, San Francisco",3/1/2020 - 3/8/2020,644,466,888,10.73
426,1277,"300 Hayes Street, Civic Center, San Francisco",1707,"100 Appleton Avenue, Bernal Heights, San Francisco",3/1/2020 - 3/8/2020,906,663,1238,15.1
427,1277,"300 Hayes Street, Civic Center, San Francisco",1710,"100 Morningside Drive, Lakeshore, San Francisco",3/1/2020 - 3/8/2020,1377,1076,1760,22.95
428,1277,"300 Hayes Street, Civic Center, San Francisco",1718,"300 Arballo Drive, Lakeshore, San Francisco",3/1/2020 - 3/8/2020,1274,964,1682,21.23
429,1277,"300 Hayes Street, Civic Center, San Francisco",1720,"2200 47th Avenue, Sunset District, San Francisco",3/1/2020 - 3/8/2020,1329,1064,1659,22.15
430,1277,"300 Hayes Street, Civic Center, San Francisco",1721,"Bayfront Expressway, Menlo Park",3/1/2020 - 3/8/2020,2115,1663,2689,35.25
431,1277,"300 Hayes Street, Civic Center, San Francisco",1722,"200 9th Avenue, Richmond District, San Francisco",3/1/2020 - 3/8/2020,769,572,1032,12.82
432,1277,"300 Hayes Street, Civic Center, San Francisco",1723,"600 Burrows Avenue, San Bruno",3/1/2020 - 3/8/2020,1265,970,1649,21.08
433,1277,"300 Hayes Street, Civic Center, San Francisco",1724,"2200 Euclid Avenue, East Palo Alto",3/1/2020 - 3/8/2020,2172,1719,2744,36.2
434,1277,"300 Hayes Street, Civic Center, San Francisco",1726,"1700 Oakdell Drive, Menlo Park",3/1/2020 - 3/8/2020,2565,2166,3036,42.75
435,1277,"300 Hayes Street, Civic Center, San Francisco",1728,"800 Easton Avenue, San Bruno",3/1/2020 - 3/8/2020,1376,1023,1850,22.93
436,1277,"300 Hayes Street, Civic Center, San Francisco",1729,"1500 Adrian Road, Ingold - Milldale, Burlingame",3/1/2020 - 3/8/2020,1194,934,1525,19.9
437,1277,"300 Hayes Street, Civic Center, San Francisco",1730,"0 Park Lane, Brisbane",3/1/2020 - 3/8/2020,701,520,943,11.68
438,1277,"300 Hayes Street, Civic Center, San Francisco",1731,"0 Orange Court, Hillside, Daly City",3/1/2020 - 3/8/2020,1298,972,1732,21.63
439,1277,"300 Hayes Street, Civic Center, San Francisco",1732,"0 Longview Drive, Westlake, Daly City",3/1/2020 - 3/8/2020,1115,796,1561,18.58
440,1277,"300 Hayes Street, Civic Center, San Francisco",1733,"0 Barry Lane, West Atherton, Atherton",3/1/2020 - 3/8/2020,2361,1999,2788,39.35
441,1277,"300 Hayes Street, Civic Center, San Francisco",1734,"0 Flood Circle, Lindenwood, Atherton",3/1/2020 - 3/8/2020,2259,1890,2699,37.65
442,1277,"300 Hayes Street, Civic Center, San Francisco",1735,"100 Clark Drive, Central San Mateo, San Mateo",3/1/2020 - 3/8/2020,1537,1324,1783,25.62
443,1277,"300 Hayes Street, Civic Center, San Francisco",1736,"2500 Sand Hill Road, Sharon Heights, Menlo Park",3/1/2020 - 3/8/2020,2472,2002,3052,41.2
444,1277,"300 Hayes Street, Civic Center, San Francisco",1737,"700 Westridge Drive, Central Portola Valley, Portola Valley",3/1/2020 - 3/8/2020,2453,1981,3037,40.88
445,1277,"300 Hayes Street, Civic Center, San Francisco",1738,"1000 Wildwood Avenue, Westlake, Daly City",3/1/2020 - 3/8/2020,1176,886,1559,19.6
446,1277,"300 Hayes Street, Civic Center, San Francisco",1739,"0 Reiner Street, Daly City",3/1/2020 - 3/8/2020,997,706,1407,16.62
447,1277,"300 Hayes Street, Civic Center, San Francisco",1740,"800 Campus Drive, Serramonte, Daly City",3/1/2020 - 3/8/2020,1059,769,1457,17.65
448,1277,"300 Hayes Street, Civic Center, San Francisco",1741,"200 Morton Drive, Serramonte, Daly City",3/1/2020 - 3/8/2020,1220,937,1587,20.33
449,1277,"300 Hayes Street, Civic Center, San Francisco",1742,"Junipero Serra Boulevard, Serra Highlands, South San Francisco",3/1/2020 - 3/8/2020,1230,972,1555,20.5
450,1277,"300 Hayes Street, Civic Center, San Francisco",1743,"600 San Bruno Avenue East, San Bruno",3/1/2020 - 3/8/2020,987,781,1245,16.45
451,1277,"300 Hayes Street, Civic Center, San Francisco",1744,"1200 Helen Drive, Millbrae",3/1/2020 - 3/8/2020,1322,1054,1657,22.03
452,1277,"300 Hayes Street, Civic Center, San Francisco",1745,"Ed Taylor Trail, Burlingame Hills, Burlingame",3/1/2020 - 3/8/2020,1424,1140,1777,23.73
453,1277,"300 Hayes Street, Civic Center, San Francisco",1746,"600 North Delaware Street, Central San Mateo, San Mateo",3/1/2020 - 3/8/2020,1386,1078,1781,23.1
454,1277,"300 Hayes Street, Civic Center, San Francisco",1747,"1700 Coyote Point Drive, Shoreview, San Mateo",3/1/2020 - 3/8/2020,1353,1067,1714,22.55
455,1277,"300 Hayes Street, Civic Center, San Francisco",1748,"500 Carmel Circle, Baywood - Aragon, San Mateo",3/1/2020 - 3/8/2020,1655,1356,2019,27.58
456,1277,"300 Hayes Street, Civic Center, San Francisco",1749,"1600 Parrott Drive, South San Mateo, San Mateo",3/1/2020 - 3/8/2020,1956,1528,2502,32.6
457,1277,"300 Hayes Street, Civic Center, San Francisco",1750,"1700 Yorktown Road, San Mateo",3/1/2020 - 3/8/2020,1742,1400,2166,29.03
458,1277,"300 Hayes Street, Civic Center, San Francisco",1752,"200 West 25th Avenue, South San Mateo, San Mateo",3/1/2020 - 3/8/2020,1832,1378,2435,30.53
459,1277,"300 Hayes Street, Civic Center, San Francisco",1755,"3000 Los Prados Street, East San Mateo, San Mateo",3/1/2020 - 3/8/2020,1601,1245,2058,26.68
460,1277,"300 Hayes Street, Civic Center, San Francisco",1759,"600 Sylvan Way, Emerald Hills",3/1/2020 - 3/8/2020,2076,1674,2573,34.6
461,1277,"300 Hayes Street, Civic Center, San Francisco",1761,"100 Fulton Street, Mount Carmel, Redwood City",3/1/2020 - 3/8/2020,1908,1596,2280,31.8
462,1277,"300 Hayes Street, Civic Center, San Francisco",1762,"500 Summit Spring Road, Woodside",3/1/2020 - 3/8/2020,2136,1724,2644,35.6
463,1277,"300 Hayes Street, Civic Center, San Francisco",1764,"300 26th Avenue, Central Richmond, San Francisco",3/1/2020 - 3/8/2020,983,763,1265,16.38
464,1277,"300 Hayes Street, Civic Center, San Francisco",1768,"800 Balboa Street, Richmond District, San Francisco",3/1/2020 - 3/8/2020,622,464,833,10.37
465,1277,"300 Hayes Street, Civic Center, San Francisco",1770,"1800 32nd Avenue, Sunset District, San Francisco",3/1/2020 - 3/8/2020,1013,778,1318,16.88
466,1277,"300 Hayes Street, Civic Center, San Francisco",1771,"0 Lopez Avenue, West of Twin Peaks, San Francisco",3/1/2020 - 3/8/2020,1030,772,1373,17.17
467,1277,"300 Hayes Street, Civic Center, San Francisco",1772,"0 Rockaway Avenue, West of Twin Peaks, San Francisco",3/1/2020 - 3/8/2020,1068,836,1362,17.8
468,1277,"300 Hayes Street, Civic Center, San Francisco",1773,"0 Majestic Avenue, Ingleside, San Francisco",3/1/2020 - 3/8/2020,747,531,1049,12.45
469,1277,"300 Hayes Street, Civic Center, San Francisco",1774,"200 Byxbee Street, Oceanview, San Francisco",3/1/2020 - 3/8/2020,1158,852,1573,19.3
470,1277,"300 Hayes Street, Civic Center, San Francisco",1775,"100 Farallones Street, Oceanview, San Francisco",3/1/2020 - 3/8/2020,802,577,1114,13.37
471,1277,"300 Hayes Street, Civic Center, San Francisco",1776,"1800 25th Avenue, Sunset District, San Francisco",3/1/2020 - 3/8/2020,966,735,1268,16.1
472,1277,"300 Hayes Street, Civic Center, San Francisco",1777,"7100 Geary Boulevard, Richmond District, San Francisco",3/1/2020 - 3/8/2020,899,699,1155,14.98
473,1277,"300 Hayes Street, Civic Center, San Francisco",1778,"7700 Geary Boulevard, Richmond District, San Francisco",3/1/2020 - 3/8/2020,1027,807,1306,17.12
474,1277,"300 Hayes Street, Civic Center, San Francisco",1779,"500 John Muir Drive, Lakeshore, San Francisco",3/1/2020 - 3/8/2020,1240,905,1697,20.67
475,1277,"300 Hayes Street, Civic Center, San Francisco",1780,"1600 McKinnon Avenue, Bayview, San Francisco",3/1/2020 - 3/8/2020,803,581,1109,13.38
476,1277,"300 Hayes Street, Civic Center, San Francisco",1781,"1100 Carolina Street, Potrero Hill, San Francisco",3/1/2020 - 3/8/2020,414,277,618,6.9
477,1277,"300 Hayes Street, Civic Center, San Francisco",1783,"1500 Mansell Street, Visitacion Valley, San Francisco",3/1/2020 - 3/8/2020,903,621,1312,15.05
478,1277,"300 Hayes Street, Civic Center, San Francisco",1825,"1500 Dominion Avenue, Sunnyvale",3/1/2020 - 3/8/2020,2798,2244,3487,46.63
479,1277,"300 Hayes Street, Civic Center, San Francisco",1831,"1100 East Arques Avenue, Sunnyvale",3/1/2020 - 3/8/2020,2919,2305,3696,48.65
480,1277,"300 Hayes Street, Civic Center, San Francisco",1832,"500 Sullivan Drive, Mountain View",3/1/2020 - 3/8/2020,2788,2145,3623,46.47
481,1277,"300 Hayes Street, Civic Center, San Francisco",1833,"500 Logue Avenue, Mountain View",3/1/2020 - 3/8/2020,2665,2075,3422,44.42
482,1277,"300 Hayes Street, Civic Center, San Francisco",1834,"500 Castro Street, Old Mountain View, Mountain View",3/1/2020 - 3/8/2020,2445,2084,2867,40.75
483,1277,"300 Hayes Street, Civic Center, San Francisco",1838,"500 Chesley Avenue, Waverly Park, Mountain View",3/1/2020 - 3/8/2020,2746,2143,3518,45.77
484,1277,"300 Hayes Street, Civic Center, San Francisco",1851,"100 Primrose Way, Duveneck - St. Francis, Palo Alto",3/1/2020 - 3/8/2020,2170,1824,2581,36.17
