,Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds),Mean Travel Time (Minute)
485,1277,"300 Hayes Street, Civic Center, San Francisco",1852,"0 Ryan Court, Stanford",3/1/2020 - 3/8/2020,2775,2180,3530,46.25
486,1277,"300 Hayes Street, Civic Center, San Francisco",1853,"1400 Club View Terrace, Country Club, Los Altos",3/1/2020 - 3/8/2020,2982,2471,3597,49.7
487,1277,"300 Hayes Street, Civic Center, San Francisco",1869,"12900 Tripoli Court, Los Altos Hills",3/1/2020 - 3/8/2020,2780,2309,3345,46.33
488,1277,"300 Hayes Street, Civic Center, San Francisco",1891,"800 Jury Court, North San Jose, San Jose",3/1/2020 - 3/8/2020,2936,2537,3397,48.93
489,1277,"300 Hayes Street, Civic Center, San Francisco",1903,"Spring Street, Central San Jose, San Jose",3/1/2020 - 3/8/2020,3310,2570,4262,55.17
490,1277,"300 Hayes Street, Civic Center, San Francisco",1917,"4900 Moorpark Avenue, Strawberry Park, San Jose",3/1/2020 - 3/8/2020,3346,2773,4036,55.77
491,1277,"300 Hayes Street, Civic Center, San Francisco",1936,"14400 Chester Avenue, Saratoga",3/1/2020 - 3/8/2020,3188,2699,3764,53.13
492,1277,"300 Hayes Street, Civic Center, San Francisco",1937,"19500 Dorchester Drive, Golden Triangle, Saratoga",3/1/2020 - 3/8/2020,2992,2532,3534,49.87
493,1277,"300 Hayes Street, Civic Center, San Francisco",1944,"700 Girard Street, Visitacion Valley, San Francisco",3/1/2020 - 3/8/2020,568,403,800,9.47
494,1277,"300 Hayes Street, Civic Center, San Francisco",1949,"7100 Rainbow Drive, West San Jose, San Jose",3/1/2020 - 3/8/2020,2925,2480,3448,48.75
495,1277,"300 Hayes Street, Civic Center, San Francisco",1951,"400 Delta Street, Visitacion Valley, San Francisco",3/1/2020 - 3/8/2020,925,655,1304,15.42
496,1277,"300 Hayes Street, Civic Center, San Francisco",2002,"2600 I Street, Petaluma",3/1/2020 - 3/8/2020,2494,2275,2733,41.57
497,1277,"300 Hayes Street, Civic Center, San Francisco",2022,"200 Clearview Drive, Vallejo",3/1/2020 - 3/8/2020,2094,1640,2672,34.9
498,1277,"300 Hayes Street, Civic Center, San Francisco",2023,"0 Midway Street, Vallejo",3/1/2020 - 3/8/2020,2193,1713,2806,36.55
499,1277,"300 Hayes Street, Civic Center, San Francisco",2105,"300 Olive Avenue, Novato",3/1/2020 - 3/8/2020,2156,1883,2468,35.93
500,1277,"300 Hayes Street, Civic Center, San Francisco",2115,"100 Sequoia Glen Lane, Novato",3/1/2020 - 3/8/2020,2061,1822,2330,34.35
501,1277,"300 Hayes Street, Civic Center, San Francisco",2116,"0 Waterbury Lane, Novato",3/1/2020 - 3/8/2020,1996,1712,2326,33.27
502,1277,"300 Hayes Street, Civic Center, San Francisco",2117,"0 Oxford Drive, San Rafael",3/1/2020 - 3/8/2020,1769,1525,2051,29.48
503,1277,"300 Hayes Street, Civic Center, San Francisco",2118,"2500 Lucas Valley Road, San Rafael",3/1/2020 - 3/8/2020,1926,1654,2242,32.1
504,1277,"300 Hayes Street, Civic Center, San Francisco",2120,"0 Reservoir Road, San Rafael",3/1/2020 - 3/8/2020,1709,1422,2053,28.48
505,1277,"300 Hayes Street, Civic Center, San Francisco",2121,"2900 Kerner Boulevard, San Rafael",3/1/2020 - 3/8/2020,1725,1330,2236,28.75
506,1277,"300 Hayes Street, Civic Center, San Francisco",2127,"0 Hamilton Drive, Mill Valley",3/1/2020 - 3/8/2020,1299,1083,1557,21.65
507,1277,"300 Hayes Street, Civic Center, San Francisco",2131,"700 Va Casitas, Greenbrae, Larkspur",3/1/2020 - 3/8/2020,1745,1428,2130,29.08
508,1277,"300 Hayes Street, Civic Center, San Francisco",2132,"300 Vista Grande, Greenbrae, Kentfield",3/1/2020 - 3/8/2020,1600,1306,1959,26.67
509,1277,"300 Hayes Street, Civic Center, San Francisco",2133,"600 Manzanita Avenue, Corte Madera",3/1/2020 - 3/8/2020,1461,1192,1790,24.35
510,1277,"300 Hayes Street, Civic Center, San Francisco",2134,"300 San Rafael Avenue, Belvedere, Belvedere Tiburon",3/1/2020 - 3/8/2020,1770,1547,2025,29.5
511,1277,"300 Hayes Street, Civic Center, San Francisco",2135,"0 Fairway Drive, Mill Valley",3/1/2020 - 3/8/2020,1555,1268,1906,25.92
512,1277,"300 Hayes Street, Civic Center, San Francisco",2136,"300 Carrera Drive, Mill Valley",3/1/2020 - 3/8/2020,1206,1005,1446,20.1
513,1277,"300 Hayes Street, Civic Center, San Francisco",2137,"0 West Harbor Drive, Sausalito",3/1/2020 - 3/8/2020,1151,953,1389,19.18
514,1277,"300 Hayes Street, Civic Center, San Francisco",2155,"3100 North Shoreline Boulevard, Mountain View",3/1/2020 - 3/8/2020,2358,1846,3010,39.3
515,1277,"300 Hayes Street, Civic Center, San Francisco",2157,"6200 Smith Avenue, Newark",3/1/2020 - 3/8/2020,2637,2025,3433,43.95
516,1277,"300 Hayes Street, Civic Center, San Francisco",2169,"1000 Liege Terrace, Morse Park, Sunnyvale",3/1/2020 - 3/8/2020,2771,2169,3539,46.18
517,1277,"300 Hayes Street, Civic Center, San Francisco",2170,"2500 Junction Avenue, North San Jose, San Jose",3/1/2020 - 3/8/2020,2978,2384,3718,49.63
518,1277,"300 Hayes Street, Civic Center, San Francisco",2171,"1400 Airport Boulevard, North San Jose, San Jose",3/1/2020 - 3/8/2020,2952,2430,3584,49.2
519,1277,"300 Hayes Street, Civic Center, San Francisco",2187,"4200 Middle Harbor Road, Oakland",3/1/2020 - 3/8/2020,955,699,1304,15.92
520,1277,"300 Hayes Street, Civic Center, San Francisco",2197,"1700 Monsanto Way, Concord",3/1/2020 - 3/8/2020,2189,1962,2441,36.48
521,1277,"300 Hayes Street, Civic Center, San Francisco",2199,"1900 Hughes Drive, Monument Corridor, Concord",3/1/2020 - 3/8/2020,2142,1714,2675,35.7
522,1277,"300 Hayes Street, Civic Center, San Francisco",2202,"Bollinger Estates Court, San Ramon",3/1/2020 - 3/8/2020,2409,1869,3103,40.15
523,1277,"300 Hayes Street, Civic Center, San Francisco",2210,"200 South 17th Street, Coronado, Richmond",3/1/2020 - 3/8/2020,1602,1273,2015,26.7
524,1277,"300 Hayes Street, Civic Center, San Francisco",2212,"500 63rd Street, Upper Telegraph, Oakland",3/1/2020 - 3/8/2020,1475,1106,1967,24.58
525,1277,"300 Hayes Street, Civic Center, San Francisco",2213,"800 40th Street, Longfellow, Oakland",3/1/2020 - 3/8/2020,1088,779,1517,18.13
526,1277,"300 Hayes Street, Civic Center, San Francisco",2215,"1500 East 31st Street, Tuxedo, Oakland",3/1/2020 - 3/8/2020,1213,898,1637,20.22
527,1277,"300 Hayes Street, Civic Center, San Francisco",2218,"5300 Underwood Avenue, Mills College, Oakland",3/1/2020 - 3/8/2020,1389,1041,1852,23.15
528,1277,"300 Hayes Street, Civic Center, San Francisco",2222,"Junipero Serra Freeway, Cupertino",3/1/2020 - 3/8/2020,2992,2475,3616,49.87
529,1277,"300 Hayes Street, Civic Center, San Francisco",2223,"1900 Scott Lane, Woodland Acres - The Highlands, Los Altos",3/1/2020 - 3/8/2020,3061,2546,3679,51.02
530,1277,"300 Hayes Street, Civic Center, San Francisco",2225,"200 Greenbank Avenue, Piedmont",3/1/2020 - 3/8/2020,1376,1043,1813,22.93
531,1277,"300 Hayes Street, Civic Center, San Francisco",2229,"0 Kirby Place, Crescent Park, Palo Alto",3/1/2020 - 3/8/2020,2296,1939,2718,38.27
532,1277,"300 Hayes Street, Civic Center, San Francisco",2231,"100 Garden Lane, Millbrae",3/1/2020 - 3/8/2020,1135,890,1447,18.92
533,1277,"300 Hayes Street, Civic Center, San Francisco",2236,"San Francisco Bay Trail, Hayward",3/1/2020 - 3/8/2020,2489,1946,3182,41.48
534,1277,"300 Hayes Street, Civic Center, San Francisco",2240,"600 Campus Drive, Stanford",3/1/2020 - 3/8/2020,2796,2293,3408,46.6
535,1277,"300 Hayes Street, Civic Center, San Francisco",2244,"0 Crystal Springs Terrace, Hillsborough Park, Hillsborough",3/1/2020 - 3/8/2020,1628,1312,2020,27.13
536,1277,"300 Hayes Street, Civic Center, San Francisco",2245,"1400 Crestwood Court, South San Mateo, San Mateo",3/1/2020 - 3/8/2020,1944,1553,2432,32.4
537,1277,"300 Hayes Street, Civic Center, San Francisco",2246,"900 Baker Way, East San Mateo, San Mateo",3/1/2020 - 3/8/2020,1643,1293,2087,27.38
538,1277,"300 Hayes Street, Civic Center, San Francisco",2247,"J. Arthur Younger Freeway, Foster City",3/1/2020 - 3/8/2020,1770,1389,2254,29.5
539,1277,"300 Hayes Street, Civic Center, San Francisco",2248,"1600 Notre Dame Avenue, Belmont",3/1/2020 - 3/8/2020,1773,1504,2089,29.55
540,1277,"300 Hayes Street, Civic Center, San Francisco",2250,"Hassler Trail, Redwood City",3/1/2020 - 3/8/2020,1991,1607,2465,33.18
541,1277,"300 Hayes Street, Civic Center, San Francisco",2251,"2100 Camino De Los Robles, University Heights, Menlo Park",3/1/2020 - 3/8/2020,2408,2125,2727,40.13
542,1277,"300 Hayes Street, Civic Center, San Francisco",2281,"0 Corte Palos Verdes, Tiburon, Belvedere Tiburon",3/1/2020 - 3/8/2020,1361,1133,1633,22.68
543,1277,"300 Hayes Street, Civic Center, San Francisco",2307,"6500 Addition Road, Newark",3/1/2020 - 3/8/2020,2696,2084,3486,44.93
544,1277,"300 Hayes Street, Civic Center, San Francisco",2308,"300 Fremont Street, South of Market, San Francisco",3/1/2020 - 3/8/2020,611,387,962,10.18
545,1277,"300 Hayes Street, Civic Center, San Francisco",2311,"2700 Larkin Street, Russian Hill, San Francisco",3/1/2020 - 3/8/2020,541,380,770,9.02
546,1277,"300 Hayes Street, Civic Center, San Francisco",2312,"2100 Webster Street, Pacific Heights, San Francisco",3/1/2020 - 3/8/2020,489,328,726,8.15
547,1277,"300 Hayes Street, Civic Center, San Francisco",2313,"1300 Webster Street, Western Addition, San Francisco",3/1/2020 - 3/8/2020,315,203,487,5.25
548,1277,"300 Hayes Street, Civic Center, San Francisco",2314,"300 Waller Street, Western Addition, San Francisco",3/1/2020 - 3/8/2020,233,151,359,3.88
549,1277,"300 Hayes Street, Civic Center, San Francisco",2315,"0 Duboce Avenue, South of Market, San Francisco",3/1/2020 - 3/8/2020,191,113,321,3.18
550,1277,"300 Hayes Street, Civic Center, San Francisco",2316,"2800 Folsom Street, Mission District, San Francisco",3/1/2020 - 3/8/2020,593,433,811,9.88
551,1277,"300 Hayes Street, Civic Center, San Francisco",2317,"100 Coleridge Street, Bernal Heights, San Francisco",3/1/2020 - 3/8/2020,749,565,991,12.48
552,1277,"300 Hayes Street, Civic Center, San Francisco",2318,"100 Santa Rosa Avenue, Outer Mission, San Francisco",3/1/2020 - 3/8/2020,676,469,973,11.27
553,1277,"300 Hayes Street, Civic Center, San Francisco",2319,"300 Lisbon Street, Excelsior, San Francisco",3/1/2020 - 3/8/2020,880,657,1177,14.67
554,1277,"300 Hayes Street, Civic Center, San Francisco",2320,"300 Argonaut Avenue, Visitacion Valley, San Francisco",3/1/2020 - 3/8/2020,1107,779,1572,18.45
555,1277,"300 Hayes Street, Civic Center, San Francisco",2321,"400 Irving Street, Inner Sunset, San Francisco",3/1/2020 - 3/8/2020,567,405,792,9.45
556,1277,"300 Hayes Street, Civic Center, San Francisco",2322,"100 Eastwood Drive, West of Twin Peaks, San Francisco",3/1/2020 - 3/8/2020,918,660,1276,15.3
557,1277,"300 Hayes Street, Civic Center, San Francisco",2323,"2600 40th Avenue, Sunset District, San Francisco",3/1/2020 - 3/8/2020,1252,958,1634,20.87
558,1277,"300 Hayes Street, Civic Center, San Francisco",2330,"0 Peoria Street, Crocker, Daly City",3/1/2020 - 3/8/2020,1102,839,1446,18.37
559,1277,"300 Hayes Street, Civic Center, San Francisco",2332,"2700 Adeline Street, South Berkeley, Berkeley",3/1/2020 - 3/8/2020,1523,1107,2093,25.38
560,1277,"300 Hayes Street, Civic Center, San Francisco",2339,"Frenchmans Creek Road, Half Moon Bay",3/1/2020 - 3/8/2020,1526,1226,1899,25.43
561,1277,"300 Hayes Street, Civic Center, San Francisco",2340,"0 Mason Street, Tenderloin, San Francisco",3/1/2020 - 3/8/2020,464,296,726,7.73
562,1277,"300 Hayes Street, Civic Center, San Francisco",2343,"West Point Road, Bayview, San Francisco",3/1/2020 - 3/8/2020,965,708,1313,16.08
563,1277,"300 Hayes Street, Civic Center, San Francisco",2344,"600 3rd Avenue, Richmond District, San Francisco",3/1/2020 - 3/8/2020,562,421,749,9.37
564,1277,"300 Hayes Street, Civic Center, San Francisco",2345,"1400 Howard Avenue, Downtown, Burlingame",3/1/2020 - 3/8/2020,1672,1275,2190,27.87
565,1277,"300 Hayes Street, Civic Center, San Francisco",2346,"0 Glen Avenue, Piedmont Avenue, Oakland",3/1/2020 - 3/8/2020,1297,1049,1603,21.62
566,1277,"300 Hayes Street, Civic Center, San Francisco",2347,"1500 3rd Avenue, East Lake, Oakland",3/1/2020 - 3/8/2020,1514,1073,2134,25.23
567,1277,"300 Hayes Street, Civic Center, San Francisco",2348,"7700 Sunkist Drive, Eastmont Hills, Oakland",3/1/2020 - 3/8/2020,1476,1101,1977,24.6
568,1277,"300 Hayes Street, Civic Center, San Francisco",2349,"1600 Ward Street, South Berkeley, Berkeley",3/1/2020 - 3/8/2020,1300,946,1785,21.67
569,1277,"300 Hayes Street, Civic Center, San Francisco",2352,"600 Shasta Street, Staumbaugh Heller, Redwood City",3/1/2020 - 3/8/2020,2038,1649,2518,33.97
570,1277,"300 Hayes Street, Civic Center, San Francisco",2353,"27600 Melbourne Avenue, Glen Eden, Hayward",3/1/2020 - 3/8/2020,2098,1685,2612,34.97
571,1277,"300 Hayes Street, Civic Center, San Francisco",2363,"18800 Barnhart Avenue, Rancho Rinconada, Cupertino",3/1/2020 - 3/8/2020,3262,2709,3927,54.37
572,1277,"300 Hayes Street, Civic Center, San Francisco",2367,"0 Los Norrabos, El Toyonal, Orinda",3/1/2020 - 3/8/2020,1391,1055,1832,23.18
573,1277,"300 Hayes Street, Civic Center, San Francisco",2378,"700 Welch Road, Palo Alto",3/1/2020 - 3/8/2020,2619,2110,3250,43.65
574,1277,"300 Hayes Street, Civic Center, San Francisco",2403,"2800 Forest Avenue, Berkeley",3/1/2020 - 3/8/2020,1507,1183,1918,25.12
575,1277,"300 Hayes Street, Civic Center, San Francisco",2404,"500 Fairway Drive, Novato",3/1/2020 - 3/8/2020,1982,1712,2294,33.03
576,1277,"300 Hayes Street, Civic Center, San Francisco",2406,"1700 Vistazo Street West, Tiburon, Belvedere Tiburon",3/1/2020 - 3/8/2020,1675,1467,1912,27.92
577,1277,"300 Hayes Street, Civic Center, San Francisco",2409,"4300 Hacienda Drive, Pleasanton",3/1/2020 - 3/8/2020,2511,2073,3041,41.85
578,1277,"300 Hayes Street, Civic Center, San Francisco",2423,"21800 Tanglewood Drive, Castro Valley",3/1/2020 - 3/8/2020,1928,1519,2446,32.13
579,1277,"300 Hayes Street, Civic Center, San Francisco",2434,"1000 18th Street, West Oakland, Oakland",3/1/2020 - 3/8/2020,1161,815,1653,19.35
580,1277,"300 Hayes Street, Civic Center, San Francisco",2435,"4700 Clarewood Drive, Upper Rockridge, Oakland",3/1/2020 - 3/8/2020,1392,1043,1857,23.2
581,1277,"300 Hayes Street, Civic Center, San Francisco",2437,"3200 38th Avenue, Allendale, Oakland",3/1/2020 - 3/8/2020,1330,995,1777,22.17
582,1277,"300 Hayes Street, Civic Center, San Francisco",2441,"100 Octavia Street, Western Addition, San Francisco",3/1/2020 - 3/8/2020,97,42,223,1.62
583,1277,"300 Hayes Street, Civic Center, San Francisco",2442,"2800 Mission Street, Mission District, San Francisco",3/1/2020 - 3/8/2020,526,396,696,8.77
584,1277,"300 Hayes Street, Civic Center, San Francisco",2443,"500 22nd Street, Potrero Hill, San Francisco",3/1/2020 - 3/8/2020,719,505,1022,11.98
585,1277,"300 Hayes Street, Civic Center, San Francisco",2448,"200 Shorebird Circle, Redwood Shores, Redwood City",3/1/2020 - 3/8/2020,1996,1509,2638,33.27
586,1277,"300 Hayes Street, Civic Center, San Francisco",2451,"700 Westlake Center, Westlake, Daly City",3/1/2020 - 3/8/2020,906,644,1274,15.1
587,1277,"300 Hayes Street, Civic Center, San Francisco",2452,"400 Verducci Drive, Serramonte, Daly City",3/1/2020 - 3/8/2020,1118,836,1493,18.63
588,1277,"300 Hayes Street, Civic Center, San Francisco",2453,"0 Orange Court, Country Club Manor, Hillsborough",3/1/2020 - 3/8/2020,1539,1233,1920,25.65
589,1277,"300 Hayes Street, Civic Center, San Francisco",2454,"0 16th Avenue, Hayward Park, San Mateo",3/1/2020 - 3/8/2020,1727,1315,2267,28.78
590,1277,"300 Hayes Street, Civic Center, San Francisco",2455,"1300 Holly Street, San Carlos",3/1/2020 - 3/8/2020,1788,1467,2177,29.8
591,1277,"300 Hayes Street, Civic Center, San Francisco",2456,"300 Sherwood Way, Linfield Oaks, Menlo Park",3/1/2020 - 3/8/2020,2424,2018,2911,40.4
592,1277,"300 Hayes Street, Civic Center, San Francisco",2460,"1300 Montgomery Street, North Beach, San Francisco",3/1/2020 - 3/8/2020,769,550,1073,12.82
593,1277,"300 Hayes Street, Civic Center, San Francisco",2463,"200 Moncada Way, Oceanview, San Francisco",3/1/2020 - 3/8/2020,1202,906,1594,20.03
594,1277,"300 Hayes Street, Civic Center, San Francisco",2464,"1700 47th Avenue, Sunset District, San Francisco",3/1/2020 - 3/8/2020,1090,851,1395,18.17
595,1277,"300 Hayes Street, Civic Center, San Francisco",2465,"Diamond Cove Terrace, Bayview, San Francisco",3/1/2020 - 3/8/2020,609,438,845,10.15
596,1277,"300 Hayes Street, Civic Center, San Francisco",2466,"400 Amador Street, Bayview, San Francisco",3/1/2020 - 3/8/2020,632,428,931,10.53
597,1277,"300 Hayes Street, Civic Center, San Francisco",2483,"100 Burns Court, Pleasant Hill",3/1/2020 - 3/8/2020,2005,1606,2502,33.42
598,1277,"300 Hayes Street, Civic Center, San Francisco",2485,"0 Jolie Lane, Walnut Creek",3/1/2020 - 3/8/2020,1981,1552,2528,33.02
599,1277,"300 Hayes Street, Civic Center, San Francisco",2495,"100 Shrader Street, San Francisco",3/1/2020 - 3/8/2020,315,216,459,5.25
600,1277,"300 Hayes Street, Civic Center, San Francisco",2496,"100 Diamond Street, The Castro, San Francisco",3/1/2020 - 3/8/2020,515,388,683,8.58
601,1277,"300 Hayes Street, Civic Center, San Francisco",2497,"600 Tompkins Avenue, Bernal Heights, San Francisco",3/1/2020 - 3/8/2020,533,369,768,8.88
602,1277,"300 Hayes Street, Civic Center, San Francisco",2498,"700 Rolph Street, Crocker-Amazon, San Francisco",3/1/2020 - 3/8/2020,1158,861,1555,19.3
603,1277,"300 Hayes Street, Civic Center, San Francisco",2499,"400 Faxon Avenue, Ingleside, San Francisco",3/1/2020 - 3/8/2020,899,639,1264,14.98
604,1277,"300 Hayes Street, Civic Center, San Francisco",2502,"Old Guadalupe Trail, Daly City",3/1/2020 - 3/8/2020,1213,895,1643,20.22
605,1277,"300 Hayes Street, Civic Center, San Francisco",2503,"3700 Callan Boulevard, Westborough, South San Francisco",3/1/2020 - 3/8/2020,1194,903,1577,19.9
606,1277,"300 Hayes Street, Civic Center, San Francisco",2504,"5900 Cabrillo Highway, Pacifica",3/1/2020 - 3/8/2020,1421,1129,1787,23.68
607,1277,"300 Hayes Street, Civic Center, San Francisco",2505,"1000 Commodore Drive, San Bruno",3/1/2020 - 3/8/2020,1198,902,1591,19.97
608,1277,"300 Hayes Street, Civic Center, San Francisco",2513,"300 O' Connor Street, The Willows, Menlo Park",3/1/2020 - 3/8/2020,2211,1754,2786,36.85
609,1277,"300 Hayes Street, Civic Center, San Francisco",2520,"3200 Shawn Way, Hayward",3/1/2020 - 3/8/2020,2003,1600,2506,33.38
610,1277,"300 Hayes Street, Civic Center, San Francisco",2525,"1200 Elko Drive, Sunnyvale",3/1/2020 - 3/8/2020,2820,2242,3546,47.0
611,1277,"300 Hayes Street, Civic Center, San Francisco",2530,"3200 Blandon Road, Oak Knoll Golf Links, Oakland",3/1/2020 - 3/8/2020,1527,1160,2009,25.45
612,1277,"300 Hayes Street, Civic Center, San Francisco",2535,"3300 Walton Way, West San Jose, San Jose",3/1/2020 - 3/8/2020,3440,2855,4143,57.33
613,1277,"300 Hayes Street, Civic Center, San Francisco",2540,"400 Duperu Drive, Crockett",3/1/2020 - 3/8/2020,2019,1584,2573,33.65
614,1277,"300 Hayes Street, Civic Center, San Francisco",2553,"700 Rowland Boulevard, Novato",3/1/2020 - 3/8/2020,2024,1773,2309,33.73
615,1277,"300 Hayes Street, Civic Center, San Francisco",2554,"0 Oliver Lane, Mill Valley",3/1/2020 - 3/8/2020,1272,1070,1512,21.2
616,1277,"300 Hayes Street, Civic Center, San Francisco",2582,"1200 Manzanita Drive, Millbrae",3/1/2020 - 3/8/2020,1390,1115,1732,23.17
617,1277,"300 Hayes Street, Civic Center, San Francisco",2593,"5500 Stoneridge Mall Road, Pleasanton",3/1/2020 - 3/8/2020,2365,1970,2838,39.42
618,1277,"300 Hayes Street, Civic Center, San Francisco",2597,"3000 Telegraph Avenue, Pill Hill, Oakland",3/1/2020 - 3/8/2020,1101,799,1516,18.35
619,1277,"300 Hayes Street, Civic Center, San Francisco",2601,"800 Cole Street, Ashbury Heights, San Francisco",3/1/2020 - 3/8/2020,581,410,822,9.68
620,1277,"300 Hayes Street, Civic Center, San Francisco",2603,"11200 Kerrigan Drive, Chabot Park, Oakland",3/1/2020 - 3/8/2020,1617,1247,2095,26.95
621,1277,"300 Hayes Street, Civic Center, San Francisco",2605,"0 Cable Roadway, Sausalito",3/1/2020 - 3/8/2020,1067,869,1309,17.78
622,1277,"300 Hayes Street, Civic Center, San Francisco",2606,"2100 Beach Street, Marina District, San Francisco",3/1/2020 - 3/8/2020,688,512,922,11.47
623,1277,"300 Hayes Street, Civic Center, San Francisco",2607,"100 Campus Drive, Stanford",3/1/2020 - 3/8/2020,2789,2238,3475,46.48
624,1277,"300 Hayes Street, Civic Center, San Francisco",2611,"2000 Evergreen Avenue, Assumption Parish, San Leandro",3/1/2020 - 3/8/2020,1736,1332,2261,28.93
625,1277,"300 Hayes Street, Civic Center, San Francisco",2613,"1700 Eisenhower Street, Shoreview, San Mateo",3/1/2020 - 3/8/2020,1505,1184,1911,25.08
626,1277,"300 Hayes Street, Civic Center, San Francisco",2614,"100 West Portal Avenue, West of Twin Peaks, San Francisco",3/1/2020 - 3/8/2020,1183,930,1504,19.72
627,1277,"300 Hayes Street, Civic Center, San Francisco",2620,"2200 McGee Avenue, Central Berkeley, Berkeley",3/1/2020 - 3/8/2020,1387,1083,1775,23.12
628,1277,"300 Hayes Street, Civic Center, San Francisco",2622,"300 Langton Street, South of Market, San Francisco",3/1/2020 - 3/8/2020,379,242,592,6.32
629,1277,"300 Hayes Street, Civic Center, San Francisco",2624,"1300 16th Avenue, Inner Sunset, San Francisco",3/1/2020 - 3/8/2020,638,470,865,10.63
630,1277,"300 Hayes Street, Civic Center, San Francisco",2625,"400 Alpha Street, Visitacion Valley, San Francisco",3/1/2020 - 3/8/2020,771,562,1057,12.85
631,1277,"300 Hayes Street, Civic Center, San Francisco",2629,"Cochrane Street, Bayview, San Francisco",3/1/2020 - 3/8/2020,1045,806,1353,17.42
632,1277,"300 Hayes Street, Civic Center, San Francisco",2632,"700 Campbell Village Court, West Oakland, Oakland",3/1/2020 - 3/8/2020,1348,960,1891,22.47
633,1277,"300 Hayes Street, Civic Center, San Francisco",2634,"Dwight D. Eisenhower Highway, Albany",3/1/2020 - 3/8/2020,1261,902,1762,21.02
634,1277,"300 Hayes Street, Civic Center, San Francisco",2635,"2300 Industrial Parkway West, Hayward",3/1/2020 - 3/8/2020,2094,1746,2510,34.9
635,1277,"300 Hayes Street, Civic Center, San Francisco",2643,"1300 Egbert Avenue, Bayview, San Francisco",3/1/2020 - 3/8/2020,913,653,1276,15.22
636,1277,"300 Hayes Street, Civic Center, San Francisco",2650,"400 Palm Avenue, Millbrae",3/1/2020 - 3/8/2020,1340,1113,1613,22.33
637,1277,"300 Hayes Street, Civic Center, San Francisco",2654,"Robert Dollar Drive, San Rafael",3/1/2020 - 3/8/2020,1726,1449,2055,28.77
638,1277,"300 Hayes Street, Civic Center, San Francisco",2656,"7500 Hollanderry Place, Cupertino",3/1/2020 - 3/8/2020,2887,2447,3404,48.12
639,1277,"300 Hayes Street, Civic Center, San Francisco",2660,"0 Burgess Court, Sausalito",3/1/2020 - 3/8/2020,1134,950,1353,18.9
640,1277,"300 Hayes Street, Civic Center, San Francisco",2673,"100 Rutledge Street, Bernal Heights, San Francisco",3/1/2020 - 3/8/2020,454,315,654,7.57
641,1277,"300 Hayes Street, Civic Center, San Francisco",2675,"200 Sandpiper Court, Foster City",3/1/2020 - 3/8/2020,2098,1552,2834,34.97
642,1277,"300 Hayes Street, Civic Center, San Francisco",2682,"Middle Burdell Fire Road, Novato",3/1/2020 - 3/8/2020,2228,1962,2529,37.13
643,1277,"300 Hayes Street, Civic Center, San Francisco",2694,"1900 Buchanan Street, Western Addition, San Francisco",3/1/2020 - 3/8/2020,346,218,546,5.77
644,1277,"300 Hayes Street, Civic Center, San Francisco",2695,"2200 Rivera Street, Sunset District, San Francisco",3/1/2020 - 3/8/2020,1164,882,1536,19.4
645,1277,"300 Hayes Street, Civic Center, San Francisco",2697,"200 F Street, Centennial, Redwood City",3/1/2020 - 3/8/2020,1937,1504,2493,32.28
646,1277,"300 Hayes Street, Civic Center, San Francisco",2700,"300 Ponderosa Road, Avalon, South San Francisco",3/1/2020 - 3/8/2020,1211,895,1636,20.18
647,1277,"300 Hayes Street, Civic Center, San Francisco",2708,"200 Westview Drive, Sunshine Gardens, South San Francisco",3/1/2020 - 3/8/2020,1290,1038,1603,21.5
